Transaction_ID,Card_Type,Merchant_Category,Transaction_Amount,Transaction_DateTime,City,Country,Cardholder_Age,Cardholder_Gender,Cardholder_Monthly_Income,Cardholder_Average_Spend,Credit_Limit,Device_Type,Day_of_Week,Is_Fraudulent
A120MQ85,Mastercard,Retail,3663.20,03-03-2020 02:26,London,UK,61,Female,4282,3821.049,5000,Mobile,Tuesday,No
S626OV67,Mastercard,Online Shopping,9188.10,03-03-2020 07:52,Paris,France,44,Female,,6129.317,10000,Contactless Payment Device,Tuesday,Yes
H471UM53,Mastercard,Education,8569.20,03-03-2020 10:07,Paris,France,71,Female,21351,8477.838,20000,Desktop,Tuesday,No
Y157UR10,Mastercard,Retail,6298.50,04-03-2020 01:10,Hong Kong,China,58,Female,,4718.167,15000,Mobile,Wednesday,No
D225IT39,Mastercard,Healthcare,10443.00,04-03-2020 02:21,Shanghai,China,66,Male,15156,,20000,Mobile,Wednesday,No
R552BI82,American Express,Online Shopping,3070.10,04-03-2020 13:07,New York,USA,24,,4678,4238.148,5000,Desktop,Wednesday,No
C624SX89,UnionPay,Utility bill,4163.60,04-03-2020 15:19,New York,USA,38,Female,5201,4491.885,5000,Mobile,Wednesday,No
N857ES14,Visa,Online Shopping,13016.20,05-03-2020 06:12,Tokyo,Japan,70,Male,,11522.126,15000,Desktop,Thursday,No
B492VZ54,American Express,Healthcare,2844.40,05-03-2020 11:29,Shanghai,China,45,Male,13333,3910.482,10000,Unknown,Thursday,No
A895HO57,American Express,Education,7777.20,05-03-2020 12:45,Los Angeles,USA,79,Female,7879,9590.778,10000,Mobile,Thursday,No
K924IS14,Visa,Entertainment,10846.40,05-03-2020 17:11,New York,USA,40,Male,13010,6401.61,15000,Desktop,Thursday,No
R130HZ51,Visa,Dining,3254.80,05-03-2020 17:36,Tokyo,Japan,32,Female,3578,4280.616,5000,Contactless Payment Device,Thursday,No
E719LX18,Visa,Transportation,11160.20,06-03-2020 05:20,London,UK,26,Male,11498,11542.36,15000,Point-of-Sale Terminal,Friday,Yes
E774OE92,Visa,Retail,4553.40,06-03-2020 10:51,New York,USA,33,Male,,3121.026,5000,Point-of-Sale Terminal,Friday,Yes
L977IN69,Visa,Retail,4045.90,06-03-2020 12:29,Los Angeles,USA,78,Male,4394,2717.969,5000,Desktop,Friday,Yes
X422CM16,Visa,Retail,14173.20,07-03-2020 01:35,New York,USA,46,Male,21848,10668.806,15000,Contactless Payment Device,Saturday,No
D386IB67,Visa,Dining,3902.80,07-03-2020 08:08,Berlin,Germany,74,Female,13633,3194.406,15000,Unknown,Saturday,No
F854JP40,Visa,Entertainment,19681.70,08-03-2020 03:18,Tokyo,Japan,29,Male,17399,14088.542,20000,Mobile,Sunday,No
N243AS51,Mastercard,Education,10609.90,08-03-2020 04:42,London,UK,50,Female,21810,5873.975,15000,Unknown,Sunday,No
Z535VV33,Visa,Education,13377.70,08-03-2020 06:18,Shanghai,China,29,Male,,15531.386,20000,Mobile,Sunday,No
Y977KB19,Mastercard,Online Shopping,4797.50,08-03-2020 10:08,Paris,France,61,Male,,4843.084,5000,Desktop,Sunday,No
U543QK56,Mastercard,Utility bill,3870.40,08-03-2020 11:50,Berlin,Germany,26,Male,,2313.6,15000,Unknown,Sunday,No
E584NU69,Visa,Online Shopping,2872.60,08-03-2020 16:38,New York,USA,35,Male,27292,1167.096,20000,Unknown,Sunday,Yes
V169EZ24,UnionPay,Retail,3930.10,08-03-2020 21:10,Los Angeles,USA,52,Male,4250,,5000,Mobile,Sunday,No
R486NF18,Mastercard,Utility bill,3277.40,09-03-2020 23:23,Tokyo,Japan,62,Male,3837,4389.86,5000,Contactless Payment Device,Monday,No
H833SQ37,American Express,Entertainment,4810.70,10-03-2020 03:16,New York,USA,59,Male,12521,4056.773,10000,Mobile,Tuesday,Yes
D559NA47,Mastercard,Retail,9689.50,10-03-2020 06:23,Shanghai,China,55,Male,12865,,10000,Unknown,Tuesday,No
K309NL66,American Express,Education,7434.00,10-03-2020 10:11,Paris,France,61,Male,8395,6937.973,10000,Contactless Payment Device,Tuesday,Yes
Y855OI57,Mastercard,Retail,13604.30,10-03-2020 13:32,New York,USA,64,Female,17046,14608.092,15000,Unknown,Tuesday,No
P493EU60,Mastercard,Retail,4045.00,10-03-2020 22:01,Sydney,Australia,36,Female,6721,3959.717,5000,Unknown,Tuesday,No
Q543ZH16,Visa,Retail,11100.80,11-03-2020 03:30,Shanghai,China,35,Male,29586,8691.231,20000,Point-of-Sale Terminal,Wednesday,No
U670OR17,American Express,Retail,3289.60,11-03-2020 07:36,Chicago,USA,34,Male,7429,2979.477,10000,Unknown,Wednesday,No
L621FO98,Mastercard,Utility bill,7070.40,11-03-2020 10:46,New York,USA,68,Female,19201,6938.461,15000,Mobile,Wednesday,No
X194PM19,Visa,Utility bill,4786.80,11-03-2020 20:37,New York,USA,,Male,3541,2426.907,5000,Point-of-Sale Terminal,Wednesday,No
Q556QP74,American Express,Dining,6630.40,12-03-2020 01:27,Paris,France,52,Female,14100,5402.563,15000,Desktop,Thursday,No
N309TI75,Visa,Entertainment,4578.00,12-03-2020 02:41,Shanghai,China,38,Female,3688,4357.163,5000,Mobile,Thursday,No
V327EA41,Visa,Entertainment,4715.90,12-03-2020 03:49,Paris,France,79,Female,10452,4373.719,10000,Contactless Payment Device,Thursday,Yes
P751GL87,Visa,Utility bill,4196.80,12-03-2020 18:23,London,UK,68,Female,4901,4966.913,5000,Point-of-Sale Terminal,Thursday,No
P349ES69,American Express,Healthcare,4417.70,12-03-2020 23:58,Sydney,Australia,55,Female,7548,4770.927,10000,Desktop,Thursday,Yes
F560RQ47,Visa,Retail,2815.10,14-03-2020 07:13,London,UK,27,Male,4401,,5000,Mobile,Saturday,No
T389HO90,American Express,Online Shopping,6438.70,15-03-2020 04:37,Hong Kong,China,64,Female,19741,5383.7,20000,Contactless Payment Device,Sunday,No
W945CS57,Visa,Retail,8923.70,15-03-2020 16:41,London,UK,66,Male,15736,9368.097,15000,Unknown,Sunday,No
J555EV22,Visa,Retail,4231.90,15-03-2020 23:30,Sydney,Australia,54,Female,5338,,5000,Desktop,Sunday,Yes
D599XF75,UnionPay,Dining,3739.90,16-03-2020 13:59,Toronto,Canada,60,Male,4966,2431.225,5000,Point-of-Sale Terminal,Monday,Yes
C981AX77,Visa,Education,6734.40,16-03-2020 18:57,Hong Kong,China,39,Male,,5310.836,20000,Desktop,Monday,No
F159NT43,UnionPay,Dining,4913.20,16-03-2020 20:22,Los Angeles,USA,64,Female,6432,3238.611,5000,Mobile,Monday,No
E705CH69,American Express,Retail,3730.90,17-03-2020 19:37,Tokyo,Japan,49,Female,5569,2104.267,5000,Point-of-Sale Terminal,Tuesday,No
E809GU37,Visa,Utility bill,19083.40,17-03-2020 21:56,Los Angeles,USA,42,Male,29774,,20000,Desktop,Tuesday,No
F760JR18,Mastercard,Retail,6151.90,18-03-2020 01:54,Paris,France,53,Male,20857,3499.407,15000,Unknown,Wednesday,No
G183RB88,Visa,Dining,4795.00,18-03-2020 02:31,Sydney,Australia,51,Male,4749,4524.266,5000,,Wednesday,Yes
Z502ZF77,Mastercard,Online Shopping,3367.00,18-03-2020 04:22,Tokyo,Japan,,Female,,1959.022,20000,Contactless Payment Device,Wednesday,No
O190FA57,Mastercard,Entertainment,9762.30,18-03-2020 13:01,Berlin,Germany,39,Female,23741,12800.769,20000,Contactless Payment Device,Wednesday,No
N434HE37,UnionPay,Retail,9697.90,18-03-2020 16:23,London,UK,22,Male,,8283.224,10000,Contactless Payment Device,Wednesday,No
J578UG52,Mastercard,Entertainment,3791.00,18-03-2020 19:27,Tokyo,Japan,36,Female,9328,4342.361,10000,Mobile,Wednesday,No
O889UH94,Visa,Entertainment,4823.70,19-03-2020 01:54,New York,USA,54,Female,27163,4396.876,20000,Unknown,Thursday,No
O780BY14,American Express,Retail,4128.20,19-03-2020 02:46,Paris,France,64,Male,,1813.568,5000,Point-of-Sale Terminal,Thursday,No
F609RF11,Visa,Retail,13675.70,19-03-2020 05:14,New York,USA,39,Male,15240,6034.632,15000,Point-of-Sale Terminal,Thursday,No
W675RV50,Mastercard,Utility bill,4297.70,19-03-2020 12:11,London,UK,42,Male,14576,3444.341,10000,Mobile,Thursday,No
M384WY49,Visa,Transportation,8413.60,20-03-2020 10:28,London,UK,26,Male,14894,9084.381,10000,Desktop,Friday,Yes
G447GD13,UnionPay,Retail,12590.90,20-03-2020 12:25,Berlin,Germany,24,Male,,14136.317,20000,Contactless Payment Device,Friday,Yes
J827OS60,Visa,Online Shopping,5971.60,20-03-2020 19:05,Sydney,Australia,55,Female,15073,7216.541,15000,Desktop,Friday,No
R902OY38,Mastercard,Healthcare,13735.70,20-03-2020 21:21,Toronto,Canada,60,Male,13185,6870.199,15000,Contactless Payment Device,Friday,No
J333TI95,Visa,Retail,4160.00,21-03-2020 00:30,Los Angeles,USA,59,Female,17431,5124.388,15000,Unknown,Saturday,No
N594UF88,Visa,Utility bill,15289.60,21-03-2020 01:30,London,UK,21,Female,23766,16319.361,20000,Mobile,Saturday,No
B331GA49,Visa,Transportation,6815.80,21-03-2020 02:42,New York,USA,32,Male,24536,9350.223,20000,Desktop,Saturday,No
Z886IN41,UnionPay,Utility bill,3165.50,21-03-2020 04:00,Shanghai,China,29,Female,6149,3527.469,5000,Unknown,Saturday,No
C996MD28,UnionPay,Transportation,17526.60,21-03-2020 04:12,Tokyo,Japan,58,Female,23842,13322.426,20000,Mobile,Saturday,No
Q310SY90,American Express,Healthcare,11279.40,21-03-2020 09:27,London,UK,37,Female,14138,12031.836,20000,Mobile,Saturday,No
T832YB93,Mastercard,Transportation,4725.70,21-03-2020 10:07,Hong Kong,China,30,Female,12167,4835.877,10000,Mobile,Saturday,No
O924DN76,Mastercard,Retail,9960.70,21-03-2020 12:55,Paris,France,33,,8655,6579.491,10000,Desktop,Saturday,Yes
H124XE22,UnionPay,Online Shopping,3737.70,22-03-2020 03:26,Dubai,UAE,78,Male,11664,1521.647,10000,Desktop,Sunday,No
K107VX15,American Express,Online Shopping,2760.90,22-03-2020 04:41,Tokyo,Japan,63,Male,4987,2360.1,5000,Desktop,Sunday,Yes
K589WO80,Mastercard,Healthcare,4898.40,22-03-2020 07:07,London,UK,61,Male,6798,2712.803,5000,Contactless Payment Device,Sunday,No
B569KE21,UnionPay,Retail,9775.40,22-03-2020 11:55,London,UK,69,Male,14933,5783.268,10000,Unknown,Sunday,No
J661PA56,American Express,Transportation,2732.00,22-03-2020 16:08,Paris,France,59,Female,4441,3516.29,5000,Unknown,Sunday,No
I653ZK69,Mastercard,Retail,3513.00,22-03-2020 19:14,New York,USA,75,Male,,3881.94,5000,Point-of-Sale Terminal,Sunday,No
A580GO18,American Express,Dining,17415.50,22-03-2020 20:25,Paris,France,75,Female,28548,10115.933,20000,,Sunday,No
J535BZ19,Mastercard,Retail,10750.40,23-03-2020 01:28,Tokyo,Japan,35,Male,21078,6916.297,20000,Unknown,Monday,No
Y841DM66,Mastercard,Transportation,7155.30,23-03-2020 01:36,Hong Kong,China,41,Male,7592,7590.468,10000,Contactless Payment Device,Monday,No
F700KH17,Mastercard,Dining,13330.40,23-03-2020 02:26,Paris,France,41,Male,14316,14323.565,15000,Point-of-Sale Terminal,Monday,Yes
U383ZZ35,Visa,Dining,19992.30,23-03-2020 17:01,Shanghai,China,71,Male,16326,9817.012,20000,Contactless Payment Device,Monday,No
K485GW76,American Express,Retail,3366.10,24-03-2020 02:50,New York,USA,62,Female,12340,3897.7,15000,Desktop,Tuesday,Yes
P434EF53,Mastercard,Online Shopping,13677.00,24-03-2020 03:57,Tokyo,Japan,43,Female,13845,9101.773,15000,Desktop,Tuesday,Yes
A791OK88,Mastercard,Dining,10879.40,24-03-2020 10:03,New York,USA,24,Male,17699,11180.002,20000,Desktop,Tuesday,No
Z907RQ96,Visa,Retail,9003.00,24-03-2020 14:23,London,UK,72,Male,21278,7327.627,15000,Desktop,Tuesday,No
S107UG82,Mastercard,Entertainment,16809.90,25-03-2020 03:06,New York,USA,19,Male,,7798.044,20000,Point-of-Sale Terminal,Wednesday,No
B729QY43,Mastercard,Healthcare,2689.20,25-03-2020 06:08,Dubai,UAE,56,Male,3842,,5000,Point-of-Sale Terminal,Wednesday,No
Y288PG36,Mastercard,Utility bill,7443.10,25-03-2020 10:27,Paris,France,51,Female,13213,8251.567,15000,Desktop,Wednesday,No
J318UV31,American Express,Utility bill,5554.40,25-03-2020 20:50,Hong Kong,China,26,Male,16271,7514.183,15000,Mobile,Wednesday,No
Q426HS22,Mastercard,Entertainment,8012.60,25-03-2020 21:33,Hong Kong,China,64,Male,20430,4902.52,15000,Point-of-Sale Terminal,Wednesday,No
C122CK77,Visa,Retail,4688.30,26-03-2020 01:52,Tokyo,Japan,27,Male,6872,3728.256,5000,Unknown,Thursday,Yes
S507WM49,Visa,Retail,12037.70,26-03-2020 12:15,Mumbai,India,44,,20544,14984.5,20000,Desktop,Thursday,No
X128DX70,Visa,Dining,2655.00,26-03-2020 19:24,Berlin,Germany,57,Female,7245,3086.843,5000,,Thursday,No
T838ZV17,Mastercard,Transportation,13836.20,26-03-2020 21:28,Paris,France,78,Female,,7311.466,20000,Point-of-Sale Terminal,Thursday,No
O885WR51,UnionPay,Education,7995.70,28-03-2020 02:27,London,UK,44,Male,14144,4116.077,10000,Contactless Payment Device,Saturday,No
N404PL82,UnionPay,Online Shopping,10187.80,29-03-2020 02:31,Shanghai,China,64,Male,20630,,15000,Desktop,Sunday,No
N998GN82,Mastercard,Education,11797.10,29-03-2020 08:48,London,UK,,Male,23046,5219.506,20000,Unknown,Sunday,No
K963FO68,Mastercard,Retail,4303.80,29-03-2020 09:48,New York,USA,68,Male,5093,3993.212,5000,Unknown,Sunday,No
U550WN58,Visa,Dining,19744.30,29-03-2020 20:07,Los Angeles,USA,52,Male,24609,,20000,Mobile,Sunday,No
C889NN87,UnionPay,Transportation,5877.70,30-03-2020 09:08,New York,USA,78,Male,11019,7504.122,15000,Contactless Payment Device,Monday,Yes
X611ON89,,Education,9863.50,30-03-2020 12:29,Hong Kong,China,69,Male,9001,6322.361,10000,Unknown,Monday,No
X764LT30,Visa,Utility bill,4697.20,30-03-2020 14:44,Shanghai,China,67,Female,7178,,5000,Mobile,Monday,No
S849QI62,Visa,Retail,11457.20,30-03-2020 21:48,London,UK,29,Female,18525,4789.544,15000,Contactless Payment Device,Monday,No
E918OP62,Visa,Transportation,3243.20,31-03-2020 00:24,London,UK,69,Male,,4204.138,5000,Desktop,Tuesday,No
V897WW82,Mastercard,Online Shopping,5670.10,31-03-2020 02:02,Paris,France,20,Male,20866,3462.789,15000,Point-of-Sale Terminal,Tuesday,No
D442DT59,American Express,Transportation,5917.10,31-03-2020 03:19,Chicago,USA,30,Male,14749,4246.883,20000,Contactless Payment Device,Tuesday,Yes
H417TQ39,Visa,Transportation,8844.70,31-03-2020 14:27,Hong Kong,China,45,Female,16438,7510.724,20000,Unknown,Tuesday,No
P414RP23,Mastercard,Healthcare,6761.40,31-03-2020 15:30,Paris,France,62,Female,21245,5938.778,15000,Unknown,Tuesday,No
M945YT33,Visa,Utility bill,3869.90,31-03-2020 23:29,New York,USA,40,Female,17834,4671.589,20000,Desktop,Tuesday,No
U232CD31,Visa,Education,3167.90,01-04-2020 00:11,New York,USA,20,Female,4672,1470.936,5000,Point-of-Sale Terminal,Wednesday,No
H657UT29,Mastercard,Online Shopping,3202.50,01-04-2020 04:02,Shanghai,China,25,,8496,2388.516,10000,Point-of-Sale Terminal,Wednesday,No
Z767XR27,Visa,Utility bill,2756.60,01-04-2020 09:42,New York,USA,34,Male,13536,3686.097,10000,Contactless Payment Device,Wednesday,No
A106IL41,Visa,Utility bill,3292.10,01-04-2020 16:26,Berlin,Germany,42,Female,15621,1624.973,15000,Contactless Payment Device,Wednesday,No
T837ZR80,UnionPay,Online Shopping,12405.40,02-04-2020 01:30,Chicago,USA,25,Female,14620,9960.576,15000,Point-of-Sale Terminal,Thursday,Yes
V960SS94,UnionPay,Healthcare,3027.60,02-04-2020 17:43,New York,USA,41,Male,3757,3639.772,5000,Contactless Payment Device,Thursday,No
X862IB22,Visa,Entertainment,7731.80,02-04-2020 19:16,Shanghai,China,54,Male,17859,4505.619,15000,Contactless Payment Device,Thursday,No
K124JR99,UnionPay,Online Shopping,7126.50,03-04-2020 08:04,Tokyo,Japan,45,Male,12770,8685.555,15000,Contactless Payment Device,Friday,No
N658ZW86,UnionPay,Online Shopping,6676.30,03-04-2020 08:28,Hong Kong,China,50,Female,10615,5006.958,10000,Unknown,Friday,Yes
H599FT79,Mastercard,Utility bill,2703.20,04-04-2020 00:53,Tokyo,Japan,30,Male,,1555.669,5000,Contactless Payment Device,Saturday,No
Y989EE95,Visa,Retail,4402.90,04-04-2020 23:07,Paris,France,53,Female,,,10000,Point-of-Sale Terminal,Saturday,No
W736UO55,Visa,Entertainment,3729.50,05-04-2020 01:02,Los Angeles,USA,25,Male,4678,4873.275,5000,Mobile,Sunday,No
H902PD39,American Express,Education,8780.50,05-04-2020 04:52,London,UK,37,Female,,9047.939,10000,Point-of-Sale Terminal,Sunday,No
G261BB83,Mastercard,Healthcare,4966.00,05-04-2020 12:50,Berlin,Germany,22,Female,7048,4024.339,5000,Point-of-Sale Terminal,Sunday,No
D606RV11,Visa,Online Shopping,2883.20,05-04-2020 14:36,Hong Kong,China,35,Female,6365,2466.186,5000,Point-of-Sale Terminal,Sunday,No
N583EQ81,Mastercard,Education,3583.40,06-04-2020 08:35,Sydney,Australia,67,Female,21874,4341.499,15000,Contactless Payment Device,Monday,No
B696IH65,American Express,Education,4371.70,06-04-2020 10:51,Berlin,Germany,61,Male,4330,4782.605,5000,Mobile,Monday,Yes
Q770PR89,Visa,Retail,13424.70,06-04-2020 14:33,Berlin,Germany,32,Male,18021,7780.671,15000,Point-of-Sale Terminal,Monday,No
G822YN20,Visa,Retail,3432.20,06-04-2020 16:12,London,UK,74,Female,10587,2636.169,10000,Unknown,Monday,No
E319KW75,UnionPay,Transportation,3395.60,06-04-2020 18:58,Tokyo,Japan,64,Male,3850,3981.431,5000,Point-of-Sale Terminal,Monday,Yes
O259EY48,Visa,Online Shopping,3919.00,07-04-2020 11:48,London,UK,24,Female,6588,4998.059,5000,Unknown,Tuesday,No
S922AS12,Visa,Online Shopping,13232.30,07-04-2020 12:15,Los Angeles,USA,60,Female,17256,8029.329,15000,Desktop,Tuesday,Yes
W500FY86,Mastercard,Education,4397.20,07-04-2020 16:58,Tokyo,Japan,58,Male,6340,4069.631,5000,Desktop,Tuesday,No
F860HY47,Visa,Education,2726.10,08-04-2020 01:01,Hong Kong,China,26,Male,,1495.769,5000,Desktop,Wednesday,No
S983KZ77,Visa,Online Shopping,3058.60,08-04-2020 02:36,Shanghai,China,59,Female,,,5000,Point-of-Sale Terminal,Wednesday,No
B516XR17,UnionPay,Retail,4416.40,08-04-2020 04:03,Tokyo,Japan,68,Male,3787,3671.709,5000,Point-of-Sale Terminal,Wednesday,No
X219DC79,American Express,Utility bill,7760.70,08-04-2020 10:33,New York,USA,54,Female,12178,4845.162,10000,Point-of-Sale Terminal,Wednesday,No
C367TR61,Visa,Education,9112.30,08-04-2020 10:53,Dubai,UAE,28,Female,16134,9012.585,15000,Mobile,Wednesday,No
S830BY89,Mastercard,Utility bill,3730.40,09-04-2020 03:55,Los Angeles,USA,29,Female,6640,4090.143,5000,Point-of-Sale Terminal,Thursday,No
W675BM23,UnionPay,Retail,19861.40,09-04-2020 05:26,Berlin,Germany,25,Female,,15491.394,20000,Point-of-Sale Terminal,Thursday,No
I397WK59,Visa,Dining,5801.20,09-04-2020 09:15,London,UK,39,Male,14513,4540.769,10000,Desktop,Thursday,No
N687HX24,American Express,Transportation,4084.50,10-04-2020 02:22,Shanghai,China,65,Male,4810,2697.64,5000,Point-of-Sale Terminal,Friday,No
C569HD88,Visa,Transportation,2776.60,10-04-2020 19:44,Toronto,Canada,31,Male,23752,2242.651,20000,Contactless Payment Device,Friday,No
X763AP85,Mastercard,Education,3635.30,10-04-2020 19:45,Tokyo,Japan,21,Female,13997,1728.164,15000,Contactless Payment Device,Friday,No
C235WE84,UnionPay,Transportation,4625.80,11-04-2020 05:41,New York,USA,26,Female,14651,3953.132,15000,,Saturday,No
G110KD14,Mastercard,Retail,7571.10,11-04-2020 11:50,Tokyo,Japan,57,Female,15410,6818.681,15000,Point-of-Sale Terminal,Saturday,No
R460LQ86,Visa,Healthcare,10028.00,11-04-2020 19:58,London,UK,76,Male,15246,11100.859,20000,Mobile,Saturday,Yes
E571MR14,Mastercard,Online Shopping,10016.40,12-04-2020 16:42,New York,USA,72,Female,17611,5188.556,20000,Desktop,Sunday,Yes
Q633NA77,Mastercard,Entertainment,5695.80,12-04-2020 19:51,New York,USA,32,Male,20521,3746.759,15000,Contactless Payment Device,Sunday,No
L988QS55,UnionPay,Utility bill,3097.20,13-04-2020 08:41,New York,USA,49,Female,27002,1488.256,20000,Contactless Payment Device,Monday,No
F648LR76,Visa,Retail,16623.40,13-04-2020 09:33,Toronto,Canada,,Male,24888,7141.306,20000,Mobile,Monday,No
U523PE14,Mastercard,Entertainment,15760.50,13-04-2020 12:54,New York,USA,23,Male,15705,9160.108,20000,Contactless Payment Device,Monday,Yes
P708FX67,Visa,Retail,4827.70,13-04-2020 22:03,Tokyo,Japan,29,Female,3833,2402.452,5000,Point-of-Sale Terminal,Monday,No
W525EK93,Mastercard,,3064.50,13-04-2020 22:41,Hong Kong,China,36,Male,5843,3530.317,5000,Mobile,Monday,No
Q705EO31,Visa,Dining,3649.80,14-04-2020 01:24,Mumbai,India,18,Female,12062,3104.877,10000,Contactless Payment Device,Tuesday,No
V465OH29,Visa,Online Shopping,17601.40,14-04-2020 04:54,Los Angeles,USA,30,Male,26122,17406.607,20000,Desktop,Tuesday,No
I927DK51,American Express,Education,3680.90,14-04-2020 07:37,Los Angeles,USA,49,,14810,2193.021,20000,Contactless Payment Device,Tuesday,Yes
K407IS98,Mastercard,Online Shopping,2680.60,14-04-2020 10:07,Sydney,Australia,71,Male,4355,3086.901,5000,Contactless Payment Device,Tuesday,No
E647PC76,American Express,Utility bill,9777.80,14-04-2020 11:03,Tokyo,Japan,73,Male,9874,6605.557,10000,Unknown,Tuesday,No
I590TC96,Visa,Online Shopping,10762.40,14-04-2020 16:37,Mumbai,India,29,Male,19357,10836.539,20000,Unknown,Tuesday,No
S615US22,American Express,Online Shopping,2988.70,15-04-2020 01:24,Paris,France,47,Male,4449,1764.699,5000,Point-of-Sale Terminal,Wednesday,No
F317UI94,Mastercard,Entertainment,4741.90,15-04-2020 14:41,Sydney,Australia,65,Male,15240,6044.723,20000,Desktop,Wednesday,No
U853GE12,American Express,Education,8314.10,15-04-2020 23:15,Paris,France,36,Female,23170,6024.791,20000,Unknown,Wednesday,No
J166RB55,American Express,Retail,4418.70,15-04-2020 23:48,Tokyo,Japan,52,Male,6296,3481.815,5000,Desktop,Wednesday,No
Y153SW52,Visa,Healthcare,7259.10,16-04-2020 10:35,New York,USA,53,Male,19434,6302.018,20000,Contactless Payment Device,Thursday,Yes
T851CP98,Mastercard,Online Shopping,7055.80,16-04-2020 13:11,London,UK,57,Male,14146,6575,15000,Point-of-Sale Terminal,Thursday,No
N709LF27,Mastercard,Online Shopping,6901.40,16-04-2020 13:45,Hong Kong,China,28,Male,19933,3255.472,15000,Mobile,Thursday,No
T637YB85,Visa,Dining,17140.70,17-04-2020 04:21,Toronto,Canada,42,Male,19563,17923.885,20000,Point-of-Sale Terminal,Friday,No
